mask,gmedian,rmedian,bmedian,gmean,rmean,bmean,gstd,rstd,bstd,isconvex,area,aspect_ratio_wh_s,extent_s,solidity,aspect_ratio_wh,extent,ed,ratio_ell,perimeter,is_cen_inside,is_mce_inside,Nr,label
12,70.0,81.0,58.0,71.38733125649013,82.28245067497404,58.60643821391485,22.946651874162097,22.334918189370295,23.864924493121322,0,904.5,0.8055555555555556,0.8663793103448276,0.9783666846944294,1.25,0.9229591836734694,33.935897928490924,1.6571306504328622,119.55634891986847,1.0,1.0,999000608525971,b
13,81.0,71.0,87.0,79.25834127740706,70.40845747236905,84.8,31.001414364146743,29.908629165872597,32.14971509240114,0,2003.0,2.7142857142857144,0.602406015037594,0.9238929889298892,3.252100745862183,0.7067671922047765,50.50048324624756,3.3285087632231702,235.33809340000153,1.0,1.0,999000608525971,o
14,80.0,80.0,77.0,119.41076115485565,119.51181102362204,117.03937007874016,80.83667172605577,80.87836687244489,81.15859541725625,0,697.0,2.9,0.6008620689655172,0.7787709497206704,3.1194691721412835,0.6659065671007851,29.790064831759068,3.508172762368189,142.91168677806854,1.0,1.0,999000608525971,t
15,82.0,77.0,91.0,91.06589821661592,85.34710743801652,97.7016093953893,39.65156811019327,36.822298832162936,40.40957289525436,0,4466.0,1.7868852459016393,0.671679951872462,0.9198764160659114,1.8219126779414219,0.6967948018452031,75.40747845397854,1.715999145122949,298.4507905244827,1.0,1.0,999000608525971,b
16,101.0,102.5,98.0,97.43820224719101,98.2555910543131,94.57303370786516,34.76717725707087,35.17739402243663,34.68307387052095,0,571.5,0.875,0.6378348214285714,0.7910034602076125,0.8055554521572211,0.7261612099193178,26.97510703993861,1.109695048509637,121.49747323989868,1.0,1.0,999000608525971,bi
17,69.0,81.0,54.0,72.13546160483175,83.12165660051768,56.685936151855046,20.22529986314076,19.622622714381574,20.715120184998348,0,1094.0,0.9459459459459459,0.8447876447876448,0.9672855879752431,1.0303030336571242,0.893944348630412,37.32189788770486,1.706643309469439,132.97056245803833,1.0,1.0,999000608525971,b
18,95.0,95.0,89.0,97.56645230439443,97.81243301178992,91.13451232583066,32.80343762142253,32.94091914476416,32.28398603389901,0,1779.0,0.7166666666666667,0.6895348837209302,0.8759231905465288,1.4047619047619047,0.7179176755447942,47.59299475851309,1.5251554591514203,190.2253954410553,1.0,1.0,999000608525971,b
19,67.0,44.0,49.0,82.35568710023439,65.91017534985669,66.98846659005089,58.153642309974664,62.55036668371614,57.4865733358855,0,24707.5,0.5404411764705882,0.6179346738695478,0.8235970599509992,0.5386005979584875,0.649823756726985,177.36562815704747,2.0601507092618916,866.9919817447662,1.0,1.0,999000608525971,p
20,71.0,80.0,61.0,77.82592592592593,82.90555555555555,67.51666666666667,30.571580758419856,30.216018051913792,31.099090435669112,0,495.0,0.6666666666666666,0.825,0.9649122807017544,1.5263157894736843,0.8983666061705989,25.104851615652017,1.093296537318323,91.31370830535889,1.0,1.0,999000608525971,b
21,52.0,60.0,49.5,57.13746630727763,65.408,54.74590163934426,36.87306079576695,37.96639131301964,34.99739915599893,0,337.5,2.2142857142857144,0.7776497695852534,0.9615384615384616,0.43333333333333335,0.8653846153846154,20.72964896828013,1.9764557567170649,78.38477599620819,1.0,1.0,999000608525971,v
22,97.5,100.0,88.0,100.66847826086956,101.91485507246377,90.06521739130434,28.197489722842658,28.94600790315861,28.786622930370797,0,504.5,1.6666666666666667,0.6863945578231293,0.918943533697632,2.018000124125318,0.8089999900781709,25.344611859700862,2.976625807513532,99.21320307254791,1.0,1.0,999000608525971,b
23,114.5,119.0,105.5,113.71232876712328,118.15172413793104,108.19594594594595,55.835124078649756,56.984732502720924,51.89134422219439,0,126.0,2.111111111111111,0.7368421052631579,0.9767441860465116,0.4444444444444444,0.875,12.666024736934256,1.5720186000159355,47.31370830535889,1.0,1.0,999000608525971,v
24,93.0,70.0,80.0,100.6347866854196,79.98448519040903,88.80965775902484,43.444887779587354,45.66409359981904,43.11041179118468,0,2053.0,0.9649122807017544,0.6548644338118023,0.9456471672040534,1.192967419050986,0.7202371456467141,51.1269086229677,1.2383104486478032,186.1665198802948,1.0,1.0,999000608525971,p
25,162.0,159.0,159.0,148.1200980392157,146.45955882352942,144.12622549019608,38.36940274042658,38.887952817230776,37.62788648908451,0,758.5,1.375,0.5387073863636364,0.9540880503144654,2.450570280182109,0.8468622602351831,31.076553777431965,3.2854310486002545,127.49747383594513,1.0,1.0,999000608525971,ct
26,120.0,118.0,112.0,116.2095937770095,115.27619047619048,109.4206418039896,48.15353464131264,48.839341668151484,48.0009033299383,0,2221.0,1.1666666666666667,0.8262648809523809,0.9467178175618073,0.8545454545454545,0.8591876208897485,53.177674158022334,1.174078932230049,194.76955199241638,1.0,1.0,999000608525971,b
27,40.0,28.0,31.0,44.46204311152765,30.094517958412098,35.906666666666666,24.472489244993323,15.265716689794822,22.299537755903913,0,1008.0,1.1176470588235294,0.7801857585139319,0.9504950495049505,0.8918918918918919,0.8255528255528255,35.82492792865108,1.182372531904246,127.5979790687561,1.0,1.0,999000608525971,p
28,93.0,89.0,91.0,91.9113924050633,86.74683544303798,89.9367088607595,40.55506956819901,40.67078955340026,40.68475339471355,0,63.0,0.5833333333333334,0.75,0.9921259842519685,1.8333333333333333,0.9545454545454546,8.95623198216277,1.544713022589427,31.656854152679443,1.0,1.0,999000608525971,o
29,73.0,44.0,56.0,78.48122317596567,54.317720090293456,63.67323481116585,42.09471834644972,41.75159074022519,40.23135012914876,0,1786.5,0.7049180327868853,0.6810903545558521,0.9492561105207227,1.6138510590074793,0.8215115914584342,47.69321174621571,1.6794703149173902,174.12489008903503,1.0,1.0,999000608525971,p
30,96.0,98.0,93.0,92.60802469135803,94.17791411042944,90.48765432098766,36.18570155921706,36.801560423938476,36.040570016169035,0,297.0,0.9090909090909091,0.675,0.9674267100977199,0.8064516016757628,0.7664514372303567,19.44613444328572,1.1815164251906436,65.94112503528595,1.0,1.0,999000608525971,o
31,110.0,112.0,107.0,102.88181818181818,103.77878787878788,100.45757575757575,34.706666502626234,34.72807141183207,35.38455004662114,0,293.5,0.45454545454545453,0.592929292929293,0.9129082426127527,0.3753799190748775,0.7385987452101843,19.331213267143124,2.670329233565811,80.87005722522736,1.0,1.0,999000608525971,bi
32,94.0,60.5,74.0,93.6867469879518,65.01807228915662,74.49397590361446,12.150588969654057,19.625245878765526,12.203962909572224,0,142.0,0.9333333333333333,0.6761904761904762,0.9372937293729373,1.0769230769230769,0.7802197802197802,13.446189622059965,1.4326494457838181,49.31370830535889,1.0,1.0,999000608525971,p
33,69.0,72.5,63.0,82.57894736842105,84.88815789473684,76.19205298013244,49.6540036966053,49.92725620736755,48.214162854484805,0,130.0,1.5,0.6018518518518519,0.9454545454545454,0.6470588235294118,0.6951871657754011,12.865501965161373,1.8224632761316746,47.79898989200592,1.0,1.0,999000608525971,v
34,88.0,72.0,78.0,88.95115681233933,78.12082262210797,78.20565552699229,34.66320037303789,37.14369101687004,34.67793604326344,0,353.5,1.4444444444444444,0.7553418803418803,0.9605978260869565,0.68,0.831764705882353,21.215328870038288,1.5175525944050652,76.04163002967834,1.0,1.0,999000608525971,p
35,58.0,65.0,56.0,65.34600760456274,71.75849056603774,61.75192307692308,43.09532776224476,43.07915239772615,40.93167379156023,0,481.5,2.4705882352941178,0.6743697478991597,0.9093484419263456,2.6751916779499685,0.7464094257326253,24.76014621907514,2.933977382329972,102.87005710601807,1.0,1.0,999000608525971,v
36,37.5,42.5,36.0,53.83,57.14150943396226,51.960396039603964,41.394940512096404,41.78842456841713,40.88765598226855,0,87.5,0.5,0.5401234567901234,0.8706467661691543,2.121211868460054,0.6439394972797334,10.55502061411188,2.550731053747581,43.55634891986847,1.0,1.0,999000608525971,h
37,136.0,137.0,134.0,134.01231922870915,133.72362078200322,130.66416711301554,40.58369463595068,40.45549035287081,39.941001165034294,0,882.5,3.280701754385965,0.08279388310348063,0.6460468521229868,23.374829204140937,0.5532110286032856,33.52064883364851,27.305327120700813,420.14927566051483,1.0,1.0,999000608525971,curb
38,87.0,63.0,76.0,89.61151079136691,67.26858513189448,78.64988009592327,23.223916017234107,25.496034321118724,25.77465909656956,0,379.5,1.0454545454545454,0.75,0.9511278195488722,0.9545454545454546,0.8214285714285714,21.981683448430292,1.2202762718731666,79.21320307254791,1.0,1.0,999000608525971,o
39,109.0,110.0,102.0,124.32941176470588,125.59411764705882,118.20294117647059,58.78638062266466,58.85680500001414,59.59858360582128,0,266.0,0.09722222222222222,0.5277777777777778,0.7710144927536232,11.833333333333334,0.6244131455399061,18.403307281560924,8.748795678905584,150.1421353816986,1.0,1.0,999000608525971,ep
40,109.5,109.0,103.5,109.66666666666667,109.56349206349206,104.34920634920636,23.6196716507425,23.772565230676356,24.000435664140163,0,94.5,0.22580645161290322,0.43548387096774194,0.7297297297297297,0.17222223000488462,0.6115591471840572,10.969099187147178,4.1305802304323755,65.55634880065918,1.0,1.0,999000608525971,o
41,150.0,152.0,145.5,145.88297872340425,146.2836879432624,141.12056737588654,20.888859759431405,20.952606514045165,20.759676946237075,0,249.5,1.9333333333333333,0.5735632183908046,0.9504761904761905,2.2967034310683214,0.6559229513086937,17.823390990813817,2.4497208439491867,71.69848430156708,1.0,1.0,999000608525971,ct
42,212.0,213.0,202.0,194.3048128342246,197.5855614973262,181.47860962566844,39.97898015009856,36.63736010094073,44.97091540419717,0,330.0,0.2972972972972973,0.8108108108108109,0.967741935483871,3.6,0.9166666666666666,20.49802550887777,3.5283416750845116,88.48528122901917,1.0,1.0,999000608525971,o
43,146.0,145.0,141.0,144.75471698113208,144.26850507982584,140.1574746008708,17.221874366778323,17.422035600657686,17.14420245454218,0,1214.5,1.2075471698113207,0.08951208726415094,0.2715787119856887,4.29166746455571,0.20612605743767487,39.323649717197604,2.0519002982481718,385.8893904685974,-1.0,-1.0,999000608525971,curb
1,120.0,121.0,116.0,115.76293352038033,116.42235211596913,112.61345179643052,14.581399638923457,15.463500558971225,13.682064652914951,0,127572.5,1.9064516129032258,0.6963184323999781,0.9765904593490801,0.523728813559322,0.6997559102627393,403.02649022207777,1.7456361191961747,1612.589961886406,1.0,1.0,999000608525972,r
2,114.0,111.0,114.0,119.77751592356688,115.27489012038983,119.41643312101911,30.244857291041708,30.654494282673213,29.73544857450541,0,30961.0,0.8540772532188842,0.6677378307848254,0.9853287505569346,1.1717171717171717,0.6740029606408917,198.54664324673277,2.5666740455869537,755.7300096750259,1.0,1.0,999000608525972,pa
3,230.0,239.0,219.0,230.644848613555,238.6065621018142,220.2096277531703,9.248777865522658,7.488281808156308,13.104173068844558,0,130704.5,1.8848684210526316,0.7503473179020851,0.8911133761262106,0.5297202797202797,0.7541398370606291,407.9437927887089,1.4394803256551796,2765.270322918892,1.0,1.0,999000608525972,s
4,59.0,36.0,42.0,75.64569458061463,60.10126761560796,60.48786382626109,57.09796897820132,62.5209983490845,56.52353008166445,0,29108.5,0.3815028901734104,0.6373379751269924,0.8452068119455858,2.633587786259542,0.6440646089169156,192.51517677295857,1.2942330603848673,1032.198045372963,1.0,1.0,999000608525972,p
5,176.0,161.0,176.0,145.96377023315608,135.4131592811567,144.97041800643086,51.79344843338794,49.02290734048376,53.74595205467249,0,16805.5,0.4017094017094017,0.7640252773231496,0.9511290961571113,2.5053763440860215,0.7755549402372052,146.2785943637919,1.321422492751349,664.5756821632385,1.0,1.0,999000608525972,b
7,96.0,74.0,111.0,95.4841992501339,75.93679271322108,110.66104868913858,44.44255865443032,37.98955550905657,49.737469010991624,0,3627.0,0.8289473684210527,0.7575187969924813,0.9159090909090909,1.2096774193548387,0.78,67.95616108017312,1.2862308646992733,266.5096663236618,1.0,1.0,999000608525972,b
8,73.0,85.0,61.0,76.57882882882883,86.98873873873873,65.14446952595937,26.7085639752374,25.534773309328,28.861260480911774,0,404.5,0.6923076923076923,0.8643162393162394,0.9841849148418491,1.4705882352941178,0.951764705882353,22.694170966249754,1.2238530339546176,79.89949476718903,1.0,1.0,999000608525972,b
9,74.0,74.0,74.0,115.5748344370861,115.65165562913907,115.93245033112582,83.39555884004922,83.31797692404591,83.2978025752386,0,690.5,2.9,0.5952586206896552,0.7732362821948489,3.120689949730317,0.6600282840512195,29.650833135674784,3.4366366765369043,142.32590055465698,1.0,1.0,999000608525972,t
10,230.0,239.0,219.0,230.46163183842475,238.39750368638198,220.07554532794148,9.873075496935044,8.297246498843771,13.47406690633357,0,133377.0,1.8914473684210527,0.7630263157894737,0.9026261204408336,0.5278745644599303,0.7668782557698278,412.09327919555034,1.2075247441336694,1962.940248131752,1.0,1.0,999000608525972,s
11,94.0,96.0,96.0,90.98892405063292,92.97301587301587,91.96840442338073,38.3804019920347,38.18269659775143,39.12796214909112,0,589.5,0.8181818181818182,0.6616161616161617,0.9104247104247104,0.740634090107759,0.7205226794559414,27.396618616562492,1.418216904529727,101.01219236850739,1.0,1.0,999000608525972,bi
12,62.0,53.0,56.0,87.38795757783099,81.08891250442791,81.81109185441942,68.14832100550655,71.4009118788493,67.57785687675873,0,2817.0,0.7631578947368421,0.639065335753176,0.8805876836511409,1.329388555319928,0.6759783228688379,59.8891959999377,1.2960198266850518,245.48022866249084,1.0,1.0,999000608525972,p
13,94.0,94.0,90.0,89.11557788944724,90.321608040201,87.11855670103093,45.90920369011005,45.623068808054306,44.149831186462954,0,365.5,1.04,0.5623076923076923,0.8849878934624698,1.2125000101939636,0.6803408811897917,21.572414181094846,1.2901840948009478,83.84061932563782,1.0,1.0,999000608525972,bi
14,90.0,85.0,91.0,89.3950697372689,83.21667207265651,90.04151800194616,9.542210458177733,9.816203631338633,10.052871674255243,0,2939.5,1.5526315789473684,0.3277765388046387,0.913455562461156,3.34854776073503,0.5138800368536673,61.1775092803639,3.8611387908449815,326.8355666399002,1.0,1.0,999000608525972,pa
15,95.0,99.0,97.0,91.30385487528345,92.92710706150342,92.79232505643341,37.49531439953507,37.03368126000105,38.4296400229254,0,409.5,1.2857142857142858,0.7222222222222222,0.978494623655914,0.7692307692307693,0.7875,22.834000822655874,1.3990094472998493,77.35533833503723,1.0,1.0,999000608525972,o
16,124.0,131.0,121.0,118.5460636515913,124.10631229235881,113.60621761658031,64.31273027266785,64.74467096701261,61.34379206487892,0,557.5,2.0,0.696875,0.9065040650406504,0.48717948717948717,0.752361673414305,26.642654638565077,2.3774967452232114,106.18376541137695,1.0,1.0,999000608525972,v
17,105.0,108.0,102.0,103.72255180820804,106.70605444941081,100.78724095895977,13.958080830442878,14.775513197289515,13.630000722438195,0,11898.0,4.440476190476191,0.379739563385676,0.6577841662980982,0.2044696450157251,0.4159632170459321,123.08129063045678,4.8516069511066044,898.6416974067688,1.0,1.0,999000608525972,pa
18,93.0,69.0,79.0,99.95777862305059,80.06309751434034,88.47580952380953,42.76190557095203,45.79731967120972,42.47651099430641,0,2536.0,0.9838709677419355,0.6705446853516658,0.9466218738335199,1.5986667501971719,0.705032243170399,56.82372291084396,1.6272112539675332,208.85281229019165,1.0,1.0,999000608525972,p
19,115.0,106.0,122.0,112.76678043230945,104.10807736063708,119.46416382252559,22.148202596549897,23.84326744246763,21.998257795335633,0,790.0,5.375,0.5741279069767442,0.7787087235091178,0.17647058823529413,0.6196078431372549,31.71528401797434,5.530455463805575,190.911687374115,1.0,1.0,999000608525972,pa
20,98.0,77.0,113.0,96.64164989939638,78.04428424304841,112.1262311557789,42.22218412979493,37.13871200970773,48.058395648715496,0,4825.5,1.3766233766233766,0.5912153883851997,0.8455405642193797,0.5564516107655801,0.654228683955433,78.38378290896355,2.1060237718536805,362.9777023792267,1.0,1.0,999000608525972,b
21,76.0,70.0,73.0,69.10104529616724,65.7578947368421,66.23426573426573,21.558450624579752,23.55689601695928,21.988021547963815,0,254.0,0.46153846153846156,0.8141025641025641,0.9788053949903661,2.272727272727273,0.9236363636363636,17.983404693292407,1.9731240718161176,67.31370830535889,1.0,1.0,999000608525972,o
22,62.0,46.0,53.0,75.32736572890026,63.20167189132707,67.68219461697723,49.74965709984004,52.647961150425694,48.83565028612762,0,1870.0,0.6857142857142857,0.5565476190476191,0.8546617915904936,1.2438124997242717,0.6411993657650725,48.7950606993654,1.4624618255251893,198.99494767189026,1.0,1.0,999000608525972,p
23,106.0,107.5,99.0,106.70307167235495,108.30479452054794,101.64716006884682,35.82966753807606,35.83193614982938,34.307475433092975,0,459.5,0.056910569105691054,0.5336817653890824,0.8047285464098074,20.633333325271714,0.6365322667284098,24.18788065965696,21.902475822017745,253.89949476718903,1.0,1.0,999000608525972,ep
24,101.0,103.0,97.0,96.50652173913043,97.76086956521739,93.19825708061002,35.14946287037135,35.02830208659768,34.69898438945152,0,417.5,0.7419354838709677,0.5855539971949509,0.8170254403131115,0.6797385350692332,0.6625109734002602,23.055964736417568,1.6315785828742744,96.66904711723328,1.0,1.0,999000608525972,bi
25,57.0,41.0,57.0,59.3661670235546,42.53846153846154,59.81425485961123,24.016695898523746,21.5686523099683,26.975071522130047,0,429.0,0.7419354838709677,0.6016830294530154,0.910828025477707,1.1636363937290088,0.6940103477162778,23.371344948277684,1.2754526204479484,87.5979791879654,1.0,1.0,999000608525972,p
26,133.0,130.0,128.0,124.57708553326293,122.24841101694915,120.12539682539682,46.98220385583332,47.505176430883516,47.098699029159555,0,1812.0,1.1590909090909092,0.8074866310160428,0.9008202833706189,0.86,0.8427906976744186,48.03238548167387,1.8056589006384354,185.25483298301697,1.0,1.0,999000608525972,b
27,72.0,78.0,62.0,79.05898123324397,82.46112600536193,69.20643431635389,30.66084920593587,31.876970530567093,31.97850755108417,0,335.0,0.5555555555555556,0.8271604938271605,0.9696092619392185,1.8571428571428572,0.9203296703296703,20.65272978291924,1.4574317808693664,76.48528122901917,1.0,1.0,999000608525972,b
28,46.0,21.0,34.0,47.223107569721115,23.140425531914893,36.6144578313253,17.112646004964212,14.878281466398956,17.515453641636523,0,225.0,0.8947368421052632,0.6965944272445821,0.9803921568627451,1.125,0.78125,16.925687506432688,1.4541380882944188,57.455843567848206,1.0,1.0,999000608525972,p
29,94.0,95.0,92.0,92.1673640167364,92.61087866108787,89.71827057182706,31.82728661677461,32.040517304784885,32.31627806495391,0,659.5,0.52,0.5073076923076923,0.8327020202020202,0.4216434915594831,0.6033148046316188,28.97760307121415,2.4026064640118725,128.32590079307556,1.0,1.0,999000608525972,bi
30,45.0,23.0,31.0,47.86933333333333,25.32601880877743,35.77126099706745,26.79863664857267,17.969330720217755,24.564605008650165,0,341.5,1.1,0.7761363636363636,0.9715504978662873,0.9047619047619048,0.8558897243107769,20.85212949621832,1.2975450201328758,71.21320307254791,1.0,1.0,999000608525972,p
31,76.0,66.0,67.5,85.84931506849315,75.94520547945206,77.78082191780823,39.14713069940915,39.94718787947815,40.75713117713518,0,126.0,1.1538461538461537,0.6461538461538462,0.9655172413793104,0.8571428571428571,0.75,12.666024736934256,1.2079380655059138,43.79898941516876,1.0,1.0,999000608525972,p
32,151.0,151.0,146.0,146.59417040358744,147.25112107623318,142.46860986547085,18.384138759921736,18.52896619969087,17.997076278378334,0,403.0,1.25,0.31484375,0.9572446555819477,0.2173913077471939,0.7787439739279353,22.65205369339104,4.611849622481095,107.19595789909363,1.0,1.0,999000608525972,ct
33,117.0,118.0,113.0,108.92957746478874,110.62889518413597,106.56373937677054,40.53415320292015,39.88035879677553,39.77517610489866,0,321.0,1.5,0.6604938271604939,0.8855172413793103,0.6538461538461539,0.7262443438914027,20.216574731145414,1.6216057550548675,81.25483286380768,1.0,1.0,999000608525972,bi
34,134.0,134.0,132.0,123.58018867924528,122.72936320754717,120.76709905660377,44.92333022024979,44.85088487032446,44.49253305574546,0,1488.0,2.1595744680851063,0.0779792474583377,0.7982832618025751,0.052126313663822366,0.5794037383765787,43.52677845379694,47.28319569003995,486.9015827178955,1.0,1.0,999000608525972,curb
35,71.0,83.0,58.0,75.50922509225093,85.14514145141452,62.77188655980271,27.851945169180215,26.96161166278411,29.330734460410827,0,309.5,0.5769230769230769,0.7935897435897435,0.9493865030674846,1.7857142857142858,0.8842857142857142,19.851136972363392,1.6190372588921418,73.55634891986847,1.0,1.0,999000608525972,b
36,70.0,80.0,55.5,74.50134770889488,83.18598382749326,60.08378378378379,29.265710381154253,29.318502254317085,29.589826717005963,0,334.0,0.5769230769230769,0.8564102564102564,0.9751824817518249,1.7857142857142858,0.9542857142857143,20.62188177498708,3.017303087196071,75.31370830535889,1.0,1.0,999000608525972,b
37,91.0,92.0,89.0,89.67474048442907,90.62629757785467,87.52941176470588,31.02094535210344,31.156133218952608,31.75969459380933,0,532.5,0.7027027027027027,0.5535343035343036,0.9048428207306712,0.518711052511574,0.6933045971733197,26.038434238092623,2.05184122836272,103.49747371673584,1.0,1.0,999000608525972,bi
38,102.5,85.0,123.0,100.6614853195164,85.15138408304499,118.14866032843561,34.22319939343799,32.82477474689903,42.46963865868248,0,1073.0,0.803921568627451,0.5131516021042564,0.6880410387944854,1.0554885657374717,0.5576715649712255,36.961953837707625,1.317611862060382,190.3675309419632,1.0,-1.0,999000608525972,b
39,109.0,101.0,116.0,99.37829457364342,91.81449727201871,106.22713178294573,34.41868737332052,35.34539352743588,34.93316376357888,0,1202.0,3.4,0.5656470588235294,0.8783339422725612,3.6894410010731793,0.6284375545589135,39.1207608920336,3.62050490830915,195.05382251739502,1.0,1.0,999000608525972,pa
40,148.0,154.5,139.5,149.53968253968253,155.88095238095238,140.53174603174602,36.60485066166383,37.44617452283421,34.17733550221167,0,86.5,0.10256410256410256,0.5544871794871795,0.8781725888324873,12.666666666666666,0.7587719298245614,10.49453289192004,10.784886472260434,79.0710676908493,1.0,1.0,999000608525972,ep
41,61.0,62.0,58.0,71.47727272727273,72.45454545454545,69.51937984496124,41.85535444351519,41.69393598019574,41.12753859183843,0,113.0,0.5882352941176471,0.6647058823529411,0.9699570815450643,1.7777777777777777,0.7847222222222222,11.994835078277376,1.9212410861863354,42.97056245803833,1.0,1.0,999000608525972,o
42,159.0,152.0,152.0,142.0314465408805,135.44025157232704,134.18867924528303,36.83883331548224,36.29848155858209,38.50021151805341,0,136.0,0.6470588235294118,0.7272727272727273,0.951048951048951,1.6,0.85,13.159049284959082,1.5813544351537532,47.31370830535889,1.0,1.0,999000608525972,o
43,69.0,65.5,64.5,65.31623931623932,66.89655172413794,59.964285714285715,39.23818338595592,40.206231141356085,38.522704013215325,0,97.5,2.0,0.76171875,0.9798994974874372,0.4666666666666667,0.9285714285714286,11.141851534268367,1.6143834955032255,41.071067690849304,1.0,1.0,999000608525972,o
44,94.0,96.5,95.0,92.35238095238095,95.05714285714286,91.98564593301435,39.751125998398955,40.07393846651072,39.93936534308736,0,183.0,1.1875,0.6019736842105263,0.8992628992628993,1.0714285456243808,0.6808034635601838,15.26443044094783,1.415199768782945,57.79898953437805,1.0,1.0,999000608525972,o
45,140.5,124.0,159.5,135.72641509433961,122.10377358490567,153.74528301886792,23.618641909284655,19.520153709804557,27.93491806970999,0,85.0,2.7142857142857144,0.6390977443609023,0.9444444444444444,0.3333333333333333,0.7870370370370371,10.403141895720198,2.3335681947044233,43.31370830535889,1.0,1.0,999000608525972,o
1,122.0,123.0,119.0,116.95635964731403,117.2136158560223,114.04372283303503,14.802997817757166,16.19125434629439,14.21423524183471,0,120418.0,2.071197411003236,0.608909789644013,0.9198252287761431,0.48200312989045385,0.6118427738146048,391.5622038679408,3.814971351011213,1858.371705174446,1.0,1.0,999000608525973,r
2,228.0,237.0,218.0,225.32606619037196,233.1182610599216,215.71343708332503,12.97150748901299,13.357392090308133,13.320005199093485,0,31286.0,0.9794238683127572,0.5409620638378808,0.9126205096043055,1.3034952504623338,0.560144269058601,199.5860025066495,6.354256936820511,874.4406858682632,1.0,1.0,999000608525973,s
3,85.0,71.0,82.0,99.62418528199801,90.85318448776252,93.07453948797695,38.52628924405366,41.86753594541346,37.85729649961105,0,20363.0,0.8306010928961749,0.7320606844981306,0.9202783929136349,1.1718182777716815,0.7414065907465934,161.01856057437018,1.3218569336911248,804.9015821218491,1.0,1.0,999000608525973,b
4,67.0,61.0,67.0,66.8920228077945,60.45358170947741,67.12411426040744,9.910178118549398,9.68469956026501,10.201715367894222,0,35601.5,2.0779220779220777,0.32108134920634923,0.970358963176974,4.296492806621628,0.5427538721721675,212.90664069466902,17.750397992550596,1244.246815919876,1.0,1.0,999000608525973,pa
